customer_id,tenure_months,plan_type,region,segment,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,usage_last_30d,usage_change_pct,last_active_days_ago,days_since_last_complaint,churned
CUST-4815,29,Basic,South,Individual,1,Medium,2,1,2,Ticket,1,0,0,0.8,14.6,0,0.9,3.2,79.8,-36.2,9,28,1
CUST-4816,71,Basic,West,Small Business,0,Medium,0,0,0,Chat,0,0,0,9.0,13.8,0,0.0,2.7,159.1,-10.8,3,62,0
CUST-4817,18,Standard,West,Small Business,2,Low,0,0,2,Chat,0,1,1,1.1,11.1,0,0.0,1.1,53.3,-29.6,1,4,0
CUST-4818,2,Premium,West,Individual,1,Low,0,1,1,Call,0,0,1,0.9,10.9,0,1.0,4.7,165.7,9.7,1,12,0
CUST-4819,8,Standard,North,Small Business,1,Medium,0,0,1,Email,1,0,0,9.5,34.4,0,0.0,3.3,112.6,-8.2,3,24,1
CUST-4820,54,Basic,South,Individual,3,Medium,0,1,3,Chat,0,0,0,5.2,36.5,0,0.6,1.8,98.4,-18.8,1,3,0
CUST-4821,38,Premium,South,Small Business,0,High,0,1,0,Call,0,0,1,8.6,65.2,0,0.0,4.8,81.8,10.2,7,169,0
CUST-4822,48,Standard,East,Individual,1,Low,0,1,2,Call,0,0,0,10.3,37.9,0,5.1,1.2,100.9,4.6,10,24,1
CUST-4823,27,Premium,North,Individual,0,Medium,0,0,0,Chat,0,0,1,1.8,33.3,0,0.0,5.0,98.6,-10.1,0,168,1
CUST-4824,20,Standard,West,Small Business,0,Medium,0,1,0,Call,0,0,1,18.6,71.7,0,1.2,4.6,74.6,8.0,2,152,0
CUST-4825,12,Standard,West,Individual,1,High,0,1,2,Chat,1,0,1,8.6,34.9,0,1.5,2.0,61.8,-13.2,6,3,1
CUST-4826,43,Standard,South,Individual,0,High,0,1,1,Chat,1,0,1,28.6,32.0,0,0.8,3.0,61.4,-8.2,0,35,0
CUST-4827,61,Basic,West,Enterprise,1,High,0,0,1,Email,0,0,1,94.7,118.3,1,0.0,3.8,138.8,-1.9,4,25,0
CUST-4828,31,Standard,South,Small Business,3,High,0,1,3,Call,1,0,1,9.6,28.2,0,0.6,2.8,119.9,-20.4,3,5,0
CUST-4829,61,Premium,South,Individual,2,Medium,1,0,3,Chat,0,0,0,27.1,39.3,0,0.0,4.1,112.6,-9.6,7,17,0
CUST-4830,67,Premium,East,Small Business,1,Low,0,0,1,Chat,0,1,0,7.0,9.9,0,0.0,4.6,69.4,-15.1,15,16,1
CUST-4831,35,Premium,North,Small Business,2,Medium,0,1,3,Email,0,0,1,33.3,34.1,0,0.7,2.3,112.2,-12.6,3,27,0
CUST-4832,15,Standard,South,Small Business,1,Low,0,1,2,Chat,0,0,1,23.0,26.6,0,0.8,3.3,150.5,-12.3,1,25,1
CUST-4833,16,Basic,South,Individual,1,Low,0,0,2,Email,0,0,0,5.7,37.2,0,0.0,3.4,89.0,-3.9,0,4,0
CUST-4834,13,Basic,South,Small Business,0,Medium,1,0,0,Chat,0,0,1,12.3,17.1,0,0.0,1.8,95.1,9.1,8,76,0
CUST-4835,35,Standard,East,Small Business,1,Medium,3,0,1,Call,0,0,0,32.8,41.7,0,0.0,3.7,113.5,18.4,0,25,1
CUST-4836,59,Standard,South,Small Business,1,Medium,0,1,1,Call,0,0,1,24.7,115.0,0,1.2,1.6,55.1,-17.5,9,18,0
CUST-4837,21,Basic,North,Individual,1,Low,0,0,2,Call,0,0,1,0.6,11.3,0,0.0,4.4,145.8,-15.2,4,9,0
CUST-4838,54,Basic,North,Small Business,1,Medium,0,1,1,Email,1,0,1,0.0,21.9,0,2.3,2.7,126.1,5.5,0,9,1
CUST-4839,30,Standard,West,Individual,2,High,0,0,2,Call,0,0,1,28.0,51.8,0,0.0,3.0,120.1,-4.4,3,8,1
CUST-4840,48,Standard,North,Small Business,2,Medium,2,2,3,Email,0,0,0,12.1,43.8,0,6.1,3.0,102.3,-25.4,5,13,1
CUST-4841,35,Premium,West,Enterprise,1,Medium,0,2,1,Ticket,1,0,0,14.3,20.4,0,1.1,2.5,62.0,-4.9,4,2,1
CUST-4842,38,Standard,North,Individual,0,Medium,0,0,2,Email,0,0,1,66.8,69.3,1,0.0,3.5,117.9,-17.8,0,123,0
CUST-4843,31,Standard,West,Individual,3,High,0,2,5,Ticket,0,1,0,2.8,35.8,0,5.1,2.5,93.5,-17.9,4,26,1
CUST-4844,24,Standard,South,Individual,0,Low,0,0,1,Email,0,0,1,0.7,14.8,0,0.0,4.2,130.4,0.4,12,169,0
CUST-4845,49,Premium,East,Small Business,1,Low,1,0,3,Chat,0,0,1,4.2,17.8,0,0.0,1.2,93.4,-23.9,4,28,1
CUST-4846,32,Standard,East,Individual,3,Low,1,0,5,Email,0,1,1,24.9,37.6,0,0.0,2.4,168.5,-3.6,4,21,0
CUST-4847,55,Premium,East,Small Business,3,Low,0,0,3,Chat,0,1,0,4.0,4.6,0,0.0,5.0,78.5,-23.8,7,19,1
CUST-4848,58,Premium,South,Small Business,0,Low,2,0,1,Email,2,0,0,15.0,19.3,0,0.0,4.1,81.3,-16.8,3,95,1
CUST-4849,3,Premium,East,Small Business,2,Medium,0,1,2,Email,0,0,1,38.7,55.5,0,1.2,2.9,75.9,-24.6,6,19,0
CUST-4850,69,Basic,North,Small Business,1,Low,1,0,1,Ticket,0,0,1,36.7,37.2,0,0.0,3.8,171.4,-4.2,0,2,0
CUST-4851,10,Basic,West,Individual,1,Low,2,1,1,Ticket,0,0,0,4.7,18.7,0,0.7,2.9,69.4,14.8,12,18,1
CUST-4852,25,Basic,South,Enterprise,1,Low,1,0,2,Chat,0,0,1,45.5,46.3,0,0.0,4.9,144.3,-4.8,2,27,0
CUST-4853,68,Basic,East,Individual,3,High,1,0,3,Chat,0,1,1,101.8,101.9,1,0.0,3.4,19.8,-11.8,2,16,1
CUST-4854,61,Basic,North,Individual,2,Medium,0,0,2,Call,1,1,1,73.0,106.4,1,0.0,1.9,98.5,-15.6,6,12,0
CUST-4855,29,Basic,North,Individual,5,Low,0,2,6,Call,1,0,0,44.4,80.6,0,6.2,2.5,75.2,-3.2,4,17,1
CUST-4856,19,Basic,South,Small Business,2,Low,0,1,2,Ticket,0,1,1,1.3,6.4,0,0.9,3.1,107.8,-7.6,1,7,0
CUST-4857,43,Standard,South,Small Business,1,Low,1,0,1,Chat,0,0,1,19.7,49.8,0,0.0,4.5,144.3,-6.9,1,6,0
CUST-4858,66,Standard,East,Individual,1,Medium,1,0,1,Call,0,0,1,11.6,12.8,0,0.0,2.1,76.6,-32.1,5,29,0
CUST-4859,61,Basic,West,Small Business,0,Medium,0,1,0,Chat,0,0,1,6.6,14.5,0,3.6,3.4,98.8,-12.7,2,39,0
CUST-4860,43,Standard,East,Small Business,1,High,1,0,2,Ticket,1,1,1,7.6,17.3,0,0.0,2.7,101.0,-1.9,2,14,0
CUST-4861,25,Standard,East,Individual,0,Medium,0,0,2,Chat,0,2,1,57.3,65.2,1,0.0,2.4,111.3,-9.9,5,80,0
CUST-4862,20,Standard,South,Small Business,2,High,0,0,2,Ticket,1,1,0,60.7,67.2,1,0.0,2.0,76.7,-3.7,4,16,1
CUST-4863,48,Premium,East,Individual,2,Low,1,1,2,Call,0,1,0,2.1,16.3,0,0.6,2.8,97.2,9.5,0,22,0
CUST-4864,24,Basic,East,Individual,2,High,0,0,2,Chat,0,0,0,4.6,21.5,0,0.0,4.8,73.0,-8.7,10,13,1
CUST-4865,11,Basic,West,Small Business,2,Medium,1,1,3,Chat,0,1,0,50.0,97.7,1,1.2,3.2,128.5,25.8,1,1,0
CUST-4866,55,Standard,North,Individual,1,Low,0,1,2,Call,0,0,0,19.0,21.1,0,2.0,4.0,106.4,-10.1,5,1,1
CUST-4867,28,Basic,North,Individual,3,Low,1,0,4,Email,0,0,0,24.5,59.1,0,0.0,2.5,87.7,-6.7,12,21,0
CUST-4868,69,Standard,West,Small Business,5,Medium,1,0,6,Email,1,0,1,8.5,32.5,0,0.0,1.3,79.4,-18.7,2,23,1
CUST-4869,63,Basic,North,Small Business,1,Low,0,1,1,Ticket,1,0,0,5.5,10.5,0,1.8,3.3,99.1,-9.8,3,1,0
CUST-4870,59,Basic,East,Small Business,1,Medium,0,2,1,Chat,0,0,0,11.8,15.1,0,9.5,3.4,94.7,5.0,5,1,0
CUST-4871,5,Basic,West,Individual,2,Medium,0,1,3,Call,1,0,0,8.3,10.2,0,0.6,4.7,134.9,2.5,1,12,0
CUST-4872,51,Basic,West,Individual,2,Low,0,1,2,Ticket,0,0,1,57.8,66.1,1,2.6,4.0,87.7,-17.3,2,21,1
CUST-4873,21,Standard,South,Small Business,1,Low,0,1,2,Call,0,0,1,3.6,15.6,0,0.0,3.7,72.9,38.7,4,24,0
CUST-4874,12,Standard,North,Individual,2,High,0,1,2,Email,0,1,1,95.9,108.5,1,1.8,1.6,95.6,7.2,1,27,1
CUST-4875,50,Basic,South,Individual,0,Low,1,0,0,Chat,0,0,0,47.4,55.5,0,0.0,4.3,51.8,13.7,1,68,1
CUST-4876,4,Basic,East,Individual,0,Low,1,0,0,Ticket,0,0,1,16.9,34.3,0,0.0,4.7,126.0,-21.6,8,158,0
CUST-4877,42,Basic,West,Small Business,0,Low,0,1,1,Email,1,0,1,8.4,26.8,0,2.0,3.4,141.7,-6.6,0,45,0
CUST-4878,38,Basic,East,Individual,5,High,0,1,5,Email,3,0,1,25.7,36.6,0,0.1,2.9,151.4,-4.4,0,20,0
CUST-4879,25,Premium,North,Individual,2,Medium,1,1,3,Chat,0,0,1,13.1,25.1,0,0.3,4.0,35.3,50.8,1,20,1
CUST-4880,14,Basic,South,Individual,1,Low,0,1,1,Chat,0,0,1,9.4,12.6,0,0.9,3.2,88.2,23.1,5,22,0
CUST-4881,32,Standard,North,Individual,2,Low,0,1,2,Chat,1,1,0,8.1,20.2,0,1.2,2.9,124.4,-15.2,1,9,1
CUST-4882,11,Premium,East,Individual,1,Low,0,1,2,Chat,0,0,1,1.7,2.8,0,4.8,2.4,108.2,4.5,4,29,1
CUST-4883,61,Basic,South,Individual,0,Low,2,1,0,Ticket,0,1,1,11.4,24.1,0,0.8,4.8,75.0,-2.0,1,67,1
CUST-4884,18,Standard,North,Individual,1,Medium,0,0,1,Chat,2,0,0,5.7,21.1,0,0.0,4.5,107.4,-19.4,0,15,1
CUST-4885,27,Premium,East,Individual,1,Low,0,1,1,Ticket,0,1,0,0.4,60.5,0,6.6,4.6,116.7,-6.2,6,10,1
CUST-4886,55,Premium,North,Individual,2,Medium,1,1,2,Chat,0,0,0,5.3,13.6,0,3.6,3.4,94.7,-2.7,3,27,1
CUST-4887,54,Standard,West,Individual,1,Medium,1,2,2,Ticket,1,0,0,5.4,15.6,0,1.0,3.5,80.9,10.4,5,2,0
CUST-4888,21,Standard,South,Individual,1,Low,0,0,2,Ticket,0,0,1,7.2,16.2,0,0.0,4.2,71.4,-28.1,0,16,0
CUST-4889,44,Premium,South,Individual,1,High,0,0,3,Chat,0,0,0,58.1,62.7,1,0.0,4.0,124.3,13.3,4,16,0
CUST-4890,5,Basic,South,Individual,2,Low,0,0,2,Call,0,0,0,46.0,47.5,0,0.0,3.2,132.0,-26.2,8,14,1
CUST-4891,41,Premium,West,Individual,1,Low,0,0,3,Ticket,0,0,1,0.7,16.0,0,0.0,4.6,154.3,-3.7,0,5,0
CUST-4892,59,Standard,South,Enterprise,1,High,0,1,1,Ticket,0,0,0,5.4,6.6,0,1.3,5.0,107.8,-14.1,1,5,0
CUST-4893,54,Standard,West,Individual,1,Low,0,1,2,Call,1,2,1,11.7,20.1,0,3.5,5.0,86.8,-7.9,7,16,1
CUST-4894,22,Premium,South,Enterprise,0,Low,1,0,1,Ticket,0,0,1,6.5,6.7,0,0.0,2.7,64.0,-38.1,5,122,1
CUST-4895,65,Premium,North,Individual,1,Low,1,0,1,Email,1,1,0,10.1,52.4,0,0.0,3.9,93.4,5.8,1,19,0
CUST-4896,64,Basic,North,Individual,0,Low,0,1,0,Email,1,0,0,35.5,53.4,0,2.6,4.3,103.7,11.0,1,128,1
CUST-4897,71,Basic,North,Small Business,1,High,0,0,1,Call,1,0,1,16.8,20.6,0,0.0,3.8,106.4,-1.6,11,6,1
CUST-4898,4,Standard,North,Individual,0,Low,1,0,1,Call,0,0,0,10.9,15.7,0,0.0,5.0,87.8,-7.9,2,58,0
CUST-4899,65,Standard,West,Individual,0,Low,0,0,0,Chat,0,0,0,13.3,19.1,0,0.0,4.2,151.5,9.7,0,69,0
CUST-4900,15,Standard,East,Enterprise,0,Medium,0,2,2,Ticket,0,1,1,6.4,17.4,0,8.5,5.0,140.0,-7.0,5,149,1
CUST-4901,22,Premium,East,Individual,1,Low,0,0,1,Email,0,0,1,4.7,19.7,0,0.0,4.5,140.9,-2.7,2,2,1
CUST-4902,47,Premium,North,Individual,1,High,0,1,1,Call,0,1,0,4.8,6.0,0,0.0,1.9,91.3,-7.8,6,26,1
CUST-4903,46,Standard,East,Individual,1,Low,0,1,1,Chat,0,0,0,32.1,48.2,0,6.1,4.0,107.6,-20.9,0,16,1
CUST-4904,14,Basic,East,Enterprise,2,Low,0,0,2,Call,0,0,1,4.3,5.5,0,0.0,2.7,85.3,-16.2,1,11,1
CUST-4905,50,Standard,South,Small Business,0,Low,0,0,0,Email,0,0,0,48.4,85.2,1,0.0,5.0,93.9,11.2,2,169,1
CUST-4906,20,Standard,West,Individual,2,Low,0,1,2,Call,0,1,1,11.9,22.3,0,0.9,3.2,138.2,2.0,4,28,1
CUST-4907,50,Standard,North,Individual,1,Low,0,0,1,Call,0,0,1,15.2,55.9,0,0.0,2.8,74.2,3.4,1,15,0
CUST-4908,33,Standard,East,Small Business,1,Low,0,0,1,Ticket,0,0,0,18.9,34.3,0,0.0,3.7,100.1,-31.4,1,11,0
CUST-4909,59,Standard,East,Individual,1,Medium,0,0,1,Email,0,0,0,7.3,15.0,0,0.0,3.2,94.9,-12.6,7,17,0
CUST-4910,43,Basic,North,Individual,0,Low,0,0,0,Ticket,0,2,1,45.2,68.1,0,0.0,2.7,88.0,18.9,1,129,0
CUST-4911,12,Basic,South,Small Business,2,Low,0,0,2,Call,1,0,1,18.7,19.8,0,0.0,2.1,123.3,-10.2,2,26,1
CUST-4912,40,Standard,North,Individual,1,Low,1,1,1,Email,0,0,0,46.0,59.2,0,1.2,4.4,97.1,-13.4,2,20,1
CUST-4913,20,Basic,South,Small Business,1,Medium,0,0,1,Chat,0,0,1,14.2,18.6,0,0.0,3.2,101.4,-14.2,1,23,1
CUST-4914,38,Basic,East,Small Business,2,Low,0,2,3,Ticket,3,1,1,0.8,28.5,0,2.7,4.3,130.9,8.7,10,20,1
CUST-4915,3,Basic,West,Small Business,0,Low,1,1,1,Ticket,0,0,0,0.6,33.8,0,1.0,1.8,104.7,-23.2,3,174,1
CUST-4916,28,Standard,South,Individual,1,High,0,0,1,Chat,0,0,0,7.4,20.6,0,0.0,3.3,152.2,-15.4,2,28,0
CUST-4917,56,Basic,South,Individual,0,Low,0,1,1,Call,0,0,1,37.6,42.1,0,1.7,5.0,60.9,4.4,7,169,1
CUST-4918,13,Premium,North,Individual,1,Low,0,0,1,Chat,1,0,1,6.2,13.6,0,0.0,4.2,141.0,-7.3,0,7,0
CUST-4919,66,Standard,East,Individual,1,Low,0,0,1,Email,1,1,1,13.2,27.8,0,0.0,4.1,123.7,-14.0,31,28,1
CUST-4920,37,Standard,West,Individual,0,Low,0,2,0,Ticket,0,0,0,4.5,12.8,0,6.3,4.4,122.4,-7.6,16,75,0
CUST-4921,49,Standard,North,Individual,0,Medium,1,0,0,Email,1,0,1,27.7,50.2,0,0.0,2.5,75.4,5.5,0,51,0
CUST-4922,66,Basic,North,Individual,1,Low,1,0,1,Call,0,0,1,22.2,29.1,0,0.0,4.0,116.0,-18.2,10,13,1
CUST-4923,36,Standard,West,Individual,1,Low,0,1,1,Chat,1,0,0,46.6,57.1,0,1.8,4.6,57.2,45.2,1,18,0
CUST-4924,54,Premium,East,Individual,2,Low,2,0,2,Email,2,0,0,8.8,11.9,0,0.0,2.3,114.9,-7.1,0,13,0
CUST-4925,26,Standard,West,Individual,1,High,0,0,1,Ticket,0,0,1,83.8,101.8,1,0.0,2.4,78.6,-23.4,4,27,0
CUST-4926,40,Premium,North,Individual,1,Low,2,1,1,Email,1,0,0,42.0,72.1,0,1.0,4.3,128.1,-6.8,10,16,1
CUST-4927,43,Standard,North,Individual,1,Medium,1,0,1,Ticket,1,0,1,11.9,18.8,0,0.0,3.7,60.6,-33.3,0,25,0
CUST-4928,22,Basic,South,Small Business,2,Low,1,1,3,Call,0,0,0,39.4,85.8,0,4.8,2.3,86.4,-9.8,17,3,1
CUST-4929,20,Basic,West,Small Business,3,Medium,0,0,3,Chat,1,0,1,11.1,11.6,0,0.0,4.7,82.6,-19.1,1,13,0
CUST-4930,8,Standard,West,Individual,3,Medium,1,2,4,Email,0,0,0,31.0,34.7,0,0.6,2.5,105.5,-4.1,4,4,0
CUST-4931,29,Basic,West,Individual,3,Low,0,0,3,Call,0,0,1,8.9,16.9,0,0.0,3.6,91.9,-28.7,5,2,1
CUST-4932,40,Basic,North,Individual,1,Low,0,0,1,Call,0,1,1,5.9,14.2,0,0.0,1.6,112.5,-22.2,2,23,1
CUST-4933,30,Premium,East,Individual,0,Low,1,0,0,Email,0,0,0,26.8,50.4,0,0.0,4.1,75.2,-1.8,10,166,0
CUST-4934,55,Basic,North,Individual,4,Low,0,1,4,Email,0,1,0,66.8,99.6,1,0.3,2.0,146.1,1.5,24,1,1
CUST-4935,16,Basic,South,Enterprise,2,Low,0,2,2,Ticket,0,0,1,25.9,31.3,0,4.1,3.8,119.9,-14.6,2,19,0
CUST-4936,46,Premium,North,Individual,1,Low,0,0,2,Call,0,0,1,75.0,90.2,1,0.0,4.8,70.6,-11.6,0,9,0
CUST-4937,62,Premium,North,Small Business,0,Low,1,1,0,Chat,1,1,0,50.6,62.7,1,1.5,5.0,142.7,-6.5,10,126,1
CUST-4938,7,Basic,North,Individual,1,Low,0,0,1,Call,0,0,1,11.1,14.0,0,0.0,3.4,100.4,-8.3,3,17,0
CUST-4939,45,Premium,South,Individual,0,Medium,0,0,0,Chat,0,0,1,14.1,20.0,0,0.0,4.5,120.2,-8.1,6,153,0
CUST-4940,59,Premium,West,Individual,1,Low,0,1,2,Email,0,0,0,4.2,4.5,0,0.3,5.0,97.6,-18.6,2,9,1
CUST-4941,56,Standard,East,Small Business,1,Low,0,0,2,Ticket,1,0,0,11.6,17.0,0,0.0,3.4,109.6,36.5,0,8,0
CUST-4942,48,Basic,East,Individual,1,Medium,0,0,1,Ticket,0,0,0,29.2,30.8,0,0.0,3.4,175.1,-10.2,9,16,1
CUST-4943,27,Basic,South,Individual,0,Medium,0,1,0,Email,0,0,1,14.8,49.1,0,0.3,2.7,124.3,-4.3,3,145,1
CUST-4944,53,Standard,West,Enterprise,0,High,0,0,0,Ticket,0,0,1,72.6,106.9,1,0.0,4.2,157.5,-9.1,0,173,0
CUST-4945,35,Basic,West,Individual,1,Medium,1,0,1,Email,1,0,1,2.4,19.5,0,0.0,3.0,122.5,-7.6,1,3,0
CUST-4946,51,Premium,South,Individual,0,Medium,0,1,0,Ticket,0,0,0,14.2,88.2,0,1.7,3.1,90.5,-0.0,6,36,1
CUST-4947,37,Standard,North,Individual,0,Low,0,1,0,Call,1,1,0,15.2,28.2,0,0.3,1.9,95.3,-6.4,10,74,0
CUST-4948,57,Standard,West,Individual,2,Medium,0,1,4,Ticket,0,1,1,3.2,6.6,0,5.0,2.2,108.2,-17.0,1,24,0
CUST-4949,8,Premium,East,Individual,1,Medium,1,0,2,Chat,2,0,0,31.9,64.3,0,0.0,2.6,59.0,-20.8,1,16,1
CUST-4950,20,Premium,South,Individual,0,Medium,0,0,0,Call,0,1,0,34.1,37.6,0,0.0,5.0,97.6,-13.3,0,123,1
CUST-4951,53,Basic,East,Individual,0,Low,1,0,0,Ticket,0,0,1,45.5,50.2,0,0.0,3.6,134.5,-5.9,2,60,0
CUST-4952,12,Basic,North,Individual,0,Medium,0,0,0,Call,0,0,0,55.3,71.4,1,0.0,2.9,134.8,-9.1,11,108,0
CUST-4953,49,Standard,South,Small Business,2,Medium,0,1,3,Call,0,0,0,27.5,29.6,0,0.4,4.9,73.1,-22.4,0,8,1
CUST-4954,17,Basic,East,Small Business,0,Low,0,1,2,Chat,0,0,1,36.9,51.0,0,1.0,4.5,135.6,-7.5,7,42,0
CUST-4955,64,Standard,East,Individual,2,Medium,0,0,2,Chat,0,0,1,1.5,6.9,0,0.0,2.3,88.4,7.1,1,26,0
CUST-4956,42,Standard,North,Individual,0,Low,1,0,0,Email,0,0,1,9.7,24.4,0,0.0,4.1,21.0,-15.0,1,125,0
CUST-4957,29,Premium,South,Individual,1,Medium,2,0,1,Call,0,0,0,6.7,30.7,0,0.0,4.8,81.2,-2.6,0,10,1
CUST-4958,19,Standard,West,Individual,1,Medium,1,0,1,Ticket,0,0,0,31.6,39.1,0,0.0,2.9,125.1,-8.4,5,24,1
CUST-4959,11,Standard,West,Individual,0,Low,0,0,0,Chat,0,0,1,7.4,13.4,0,0.0,4.0,81.2,-2.3,2,113,0
CUST-4960,50,Basic,East,Individual,2,Medium,0,0,3,Call,2,1,0,13.9,19.9,0,0.0,1.4,106.9,-20.5,18,8,1
CUST-4961,71,Standard,North,Enterprise,0,High,1,4,0,Email,0,1,0,11.0,17.7,0,20.0,4.3,86.7,39.5,0,111,0
CUST-4962,58,Basic,East,Individual,2,Low,0,0,2,Email,0,1,0,28.4,51.4,0,0.0,5.0,91.6,25.7,0,7,0
CUST-4963,34,Premium,North,Enterprise,1,Low,0,0,1,Call,1,0,0,17.2,25.6,0,0.0,4.8,125.8,-29.4,1,5,1
CUST-4964,20,Basic,West,Individual,1,Medium,2,0,2,Email,0,0,0,10.0,28.8,0,0.0,3.4,164.5,-3.8,3,12,0
CUST-4965,50,Standard,East,Individual,2,Low,0,0,4,Ticket,0,1,1,2.8,23.0,0,0.0,2.4,86.8,-4.8,6,16,1
CUST-4966,10,Basic,East,Individual,1,Low,0,1,2,Ticket,0,0,1,3.6,15.0,0,1.2,3.8,75.7,-3.4,1,21,0
CUST-4967,32,Basic,North,Individual,1,Medium,0,1,1,Ticket,1,0,1,25.6,34.7,0,1.6,5.0,113.3,-12.3,2,10,0
CUST-4968,52,Standard,South,Individual,2,High,0,2,2,Ticket,0,0,1,0.7,7.8,0,14.5,2.9,103.6,-18.0,6,18,1
CUST-4969,15,Standard,North,Individual,0,Low,0,0,0,Chat,0,1,1,11.5,27.5,0,0.0,3.9,122.5,-18.2,2,83,0
CUST-4970,3,Basic,South,Enterprise,1,Low,0,3,1,Ticket,0,0,1,26.2,37.0,0,6.3,2.5,150.7,-12.3,5,8,0
CUST-4971,37,Basic,West,Individual,1,Medium,1,0,2,Chat,2,0,0,9.1,14.3,0,0.0,2.8,135.6,-1.9,1,20,1
CUST-4972,40,Standard,East,Individual,1,Medium,0,0,1,Chat,1,0,0,21.0,32.5,0,0.0,3.2,88.5,26.9,23,16,0
CUST-4973,40,Standard,East,Small Business,3,Medium,1,1,5,Chat,0,0,0,29.3,45.4,0,2.1,2.6,114.0,-14.7,12,2,1
CUST-4974,56,Basic,North,Small Business,0,Low,0,0,0,Email,0,0,1,42.4,54.2,0,0.0,3.1,102.1,-11.2,4,159,0
CUST-4975,23,Standard,North,Small Business,1,Medium,0,0,2,Chat,1,1,1,5.1,5.3,0,0.0,2.8,103.1,7.7,16,2,0
CUST-4976,11,Basic,West,Individual,1,Low,0,1,1,Email,0,1,0,24.4,99.2,0,2.1,4.7,120.0,13.9,4,24,1
CUST-4977,64,Standard,West,Individual,1,Medium,0,0,2,Ticket,0,0,0,16.4,37.6,0,0.0,4.1,81.5,-9.3,9,24,0
CUST-4978,8,Basic,South,Individual,1,Low,0,0,4,Email,0,0,1,12.3,16.5,0,0.0,4.4,182.3,-14.9,15,29,0
CUST-4979,56,Standard,West,Individual,3,High,0,0,3,Call,0,0,0,10.8,32.3,0,0.0,3.7,104.7,-19.6,18,14,1
CUST-4980,60,Basic,West,Individual,1,Medium,0,2,2,Email,0,0,1,41.2,63.1,0,3.1,4.5,103.7,-27.5,17,14,1
CUST-4981,10,Premium,West,Individual,2,High,0,0,2,Call,2,0,0,4.0,17.7,0,0.0,4.0,107.2,-15.4,10,10,1
CUST-4982,39,Basic,West,Enterprise,1,Low,0,1,1,Email,0,1,1,30.1,44.8,0,0.5,5.0,138.7,-10.4,2,28,0
CUST-4983,28,Basic,South,Enterprise,1,Medium,0,0,1,Chat,0,0,1,1.6,4.2,0,0.0,5.0,74.4,-7.8,24,10,0
CUST-4984,49,Basic,West,Individual,0,High,1,0,0,Call,0,0,1,15.9,22.9,0,0.0,4.2,101.9,-13.0,7,41,0
CUST-4985,36,Premium,South,Individual,3,High,0,1,4,Email,0,0,0,3.5,16.8,0,0.0,4.1,56.8,-11.6,9,12,0
CUST-4986,13,Standard,North,Individual,2,High,0,1,2,Ticket,1,0,1,12.3,13.5,0,3.8,1.5,84.1,-30.6,8,10,1
CUST-4987,36,Standard,East,Individual,0,Low,1,0,1,Email,1,0,0,13.2,70.5,0,0.0,3.7,117.2,-5.7,4,100,0
CUST-4988,26,Premium,North,Individual,0,Low,0,0,2,Call,0,0,1,26.3,28.0,0,0.0,4.9,83.2,-22.7,3,87,1
CUST-4989,4,Premium,West,Enterprise,2,Low,0,2,2,Ticket,0,0,1,4.7,12.4,0,1.0,1.2,102.2,6.0,2,26,0
CUST-4990,64,Standard,East,Individual,0,Low,0,0,1,Call,0,0,1,7.0,43.7,0,0.0,5.0,86.5,-13.3,0,66,0
CUST-4991,38,Basic,West,Individual,0,Low,0,0,1,Chat,0,0,1,13.9,14.1,0,0.0,2.1,130.3,-16.4,4,175,0
CUST-4992,22,Premium,West,Individual,3,Medium,2,0,4,Chat,0,0,0,28.3,45.5,0,0.0,4.7,64.8,-9.6,1,20,1
CUST-4993,2,Basic,North,Enterprise,2,Medium,0,1,3,Email,0,0,1,15.7,23.1,0,1.7,5.0,75.1,-22.2,1,23,0
CUST-4994,31,Standard,West,Enterprise,1,Medium,1,0,2,Email,0,0,0,31.6,50.5,0,0.0,1.7,75.5,18.6,1,14,0
CUST-4995,11,Standard,North,Small Business,3,Medium,2,2,3,Email,0,0,1,21.3,37.6,0,4.2,3.6,116.5,-15.8,2,11,0
CUST-4996,46,Standard,West,Individual,0,Low,0,0,0,Email,0,0,1,50.3,63.9,1,0.0,3.9,88.1,-7.1,0,123,1
CUST-4997,62,Standard,South,Individual,0,Medium,1,0,0,Call,1,0,1,22.1,52.2,0,0.0,4.9,104.3,-5.9,2,107,1
CUST-4998,69,Standard,East,Individual,1,Low,2,0,1,Call,0,0,1,8.5,8.6,0,0.0,3.5,139.6,-12.8,5,11,1
CUST-4999,64,Premium,North,Individual,2,Low,0,0,2,Email,1,0,1,2.1,4.5,0,0.0,3.1,90.6,-8.7,1,29,1
CUST-5000,10,Basic,North,Small Business,3,Low,0,1,3,Email,1,0,1,24.4,47.5,0,0.3,3.8,145.8,-1.1,1,7,0
CUST-5001,40,Basic,East,Individual,4,High,0,0,4,Chat,0,0,0,80.9,96.1,1,0.0,3.8,36.1,-13.9,0,12,0
CUST-5002,24,Standard,North,Individual,1,High,3,3,1,Email,0,1,0,13.4,52.4,0,0.9,2.0,62.8,12.3,1,17,1
CUST-5003,44,Premium,East,Individual,0,Low,0,0,1,Chat,0,0,0,2.9,11.6,0,0.0,4.9,91.7,-7.5,0,105,0
