customer_id,tenure_months,plan_type,monthly_charges,total_charges,internet_service,payment_method,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,days_since_last_complaint,churned
CUST-6135,30,One year,97.0,3021.3,Fiber optic,Bank transfer (automatic),0,Low,0,0,0,Ticket,0,0,1,21.4,66.0,0,0.0,4.0,33,0
CUST-6136,33,Month-to-month,66.4,2245.4,DSL,Credit card (automatic),0,Low,0,1,1,Email,0,0,0,0.3,5.0,0,1.9,4.0,43,0
CUST-6137,14,Month-to-month,69.2,944.65,DSL,Mailed check,0,Low,0,0,1,Call,0,0,1,14.7,17.7,0,0.0,2.9,132,0
CUST-6138,16,One year,79.5,1264.2,Fiber optic,Credit card (automatic),0,Medium,1,0,1,Ticket,1,1,1,26.6,42.7,0,0.0,2.1,116,0
CUST-6139,49,Two year,100.65,4917.75,Fiber optic,Credit card (automatic),2,High,0,0,2,Ticket,0,0,0,2.2,32.2,0,0.0,2.5,29,0
CUST-6140,70,Two year,79.7,5743.3,DSL,Bank transfer (automatic),1,Medium,0,0,2,Ticket,0,0,0,9.0,50.3,0,0.0,4.7,10,0
CUST-6141,32,Month-to-month,61.4,1864.65,DSL,Bank transfer (automatic),1,Low,0,0,1,Email,0,1,1,6.3,25.8,0,0.0,5.0,29,0
CUST-6142,18,Month-to-month,69.8,1221.65,Fiber optic,Electronic check,0,Low,1,1,0,Call,0,0,1,18.3,24.1,0,1.3,3.1,84,0
CUST-6143,37,Two year,40.55,1390.85,DSL,Mailed check,0,Medium,0,0,0,Call,1,0,0,25.8,46.0,0,0.0,2.9,157,0
CUST-6144,4,Month-to-month,75.65,302.35,Fiber optic,Electronic check,0,Medium,1,0,0,Ticket,0,0,1,60.1,77.4,1,0.0,2.9,129,0
CUST-6145,16,Month-to-month,90.7,1374.9,Fiber optic,Electronic check,1,Medium,1,1,2,Call,0,1,0,12.4,18.6,0,2.1,1.7,1,0
CUST-6146,17,Month-to-month,80.5,1336.9,Fiber optic,Bank transfer (automatic),0,Low,0,0,1,Call,0,1,1,22.8,24.1,0,0.0,5.0,110,0
CUST-6147,19,Month-to-month,60.6,1297.8,DSL,Electronic check,0,Low,2,0,0,Ticket,0,0,0,13.4,36.5,0,0.0,2.4,57,0
CUST-6148,60,Two year,101.15,6067.4,Fiber optic,Credit card (automatic),0,Low,1,0,0,Email,0,1,0,8.0,12.4,0,0.0,3.3,67,0
CUST-6149,51,Two year,24.95,1222.25,No,Mailed check,0,Medium,0,0,2,Ticket,0,0,1,4.1,5.6,0,0.0,4.3,83,0
CUST-6150,28,Two year,20.3,487.95,No,Credit card (automatic),0,Low,0,1,1,Call,0,1,1,39.4,91.3,0,0.9,3.7,68,0
CUST-6151,43,Two year,60.0,2548.55,DSL,Electronic check,0,High,0,0,1,Call,0,0,0,15.8,47.0,0,0.0,4.3,82,0
CUST-6152,42,Two year,20.25,835.5,No,Electronic check,1,Medium,0,0,1,Call,1,0,1,18.4,35.4,0,0.0,4.8,16,0
CUST-6153,1,Month-to-month,44.75,44.75,DSL,Mailed check,0,Low,0,0,0,Email,0,0,1,17.3,18.1,0,0.0,4.0,173,0
CUST-6154,63,Two year,98.0,6218.45,Fiber optic,Credit card (automatic),2,Low,0,0,3,Call,0,0,1,4.9,20.3,0,0.0,4.7,17,0
CUST-6155,68,Month-to-month,107.7,7320.9,Fiber optic,Electronic check,0,High,0,0,0,Call,0,0,0,7.0,20.0,0,0.0,3.8,63,0
CUST-6156,60,Two year,104.7,6333.8,Fiber optic,Electronic check,1,Low,0,0,2,Call,0,0,1,33.5,36.9,0,0.0,2.9,24,0
CUST-6157,45,Month-to-month,93.9,4200.25,Fiber optic,Bank transfer (automatic),1,Low,1,1,1,Email,1,0,1,10.7,18.1,0,1.0,4.6,1,0
CUST-6158,70,Two year,86.45,5950.2,DSL,Credit card (automatic),3,High,1,1,4,Ticket,0,0,1,0.3,40.3,0,0.4,4.4,26,0
CUST-6159,4,Month-to-month,19.4,93.4,No,Mailed check,0,Medium,1,1,1,Call,1,0,0,10.3,10.5,0,1.0,4.6,125,0
CUST-6160,68,Two year,24.95,1614.9,No,Credit card (automatic),0,Medium,1,0,0,Call,0,0,1,4.8,12.4,0,0.0,3.5,109,0
CUST-6161,22,Month-to-month,75.0,1573.95,Fiber optic,Bank transfer (automatic),2,Low,0,1,3,Email,0,1,1,35.7,46.2,0,2.7,2.6,13,0
CUST-6162,18,Month-to-month,78.2,1468.75,Fiber optic,Electronic check,1,Medium,0,0,1,Chat,0,1,0,12.9,37.2,0,0.0,4.3,2,0
CUST-6163,29,Month-to-month,94.2,2607.6,Fiber optic,Electronic check,1,Low,2,0,1,Email,1,1,1,92.5,107.1,1,0.0,4.7,25,0
CUST-6164,31,One year,50.05,1523.4,DSL,Electronic check,0,Low,0,0,1,Chat,0,0,0,0.6,1.9,0,0.0,4.3,136,0
CUST-6165,48,One year,69.55,3435.6,DSL,Mailed check,0,Low,2,0,1,Chat,0,0,1,14.5,20.1,0,0.0,3.4,108,0
CUST-6166,50,One year,90.1,4549.45,Fiber optic,Credit card (automatic),0,Low,1,0,1,Chat,0,0,1,1.0,2.6,0,0.0,3.3,96,0
CUST-6167,7,Month-to-month,44.65,322.5,DSL,Bank transfer (automatic),4,High,1,0,4,Chat,0,0,0,6.0,38.1,0,0.0,2.6,29,0
CUST-6168,68,Two year,80.35,5375.15,Fiber optic,Credit card (automatic),0,Medium,0,0,0,Chat,0,0,1,4.7,18.8,0,0.0,5.0,56,0
CUST-6169,26,Month-to-month,98.1,2510.7,Fiber optic,Bank transfer (automatic),2,Medium,0,2,3,Email,0,0,1,6.0,9.4,0,1.5,2.9,3,0
CUST-6170,57,Two year,53.35,3090.05,DSL,Credit card (automatic),2,High,0,0,2,Call,0,0,0,71.1,72.9,1,0.0,3.3,18,0
CUST-6171,3,Month-to-month,19.55,61.05,No,Electronic check,0,Low,0,0,1,Email,0,0,0,5.9,7.5,0,0.0,3.9,92,0
CUST-6172,19,One year,48.95,955.6,DSL,Bank transfer (automatic),3,Low,1,0,5,Ticket,0,0,1,3.2,11.8,0,0.0,2.9,27,0
CUST-6173,3,Month-to-month,54.2,140.4,DSL,Electronic check,0,Medium,0,0,0,Email,0,0,1,54.4,58.1,1,0.0,3.6,104,0
CUST-6174,59,Two year,24.45,1493.1,No,Electronic check,2,Medium,1,0,2,Call,0,0,0,17.7,58.8,0,0.0,1.2,18,0
CUST-6175,42,Month-to-month,40.15,1626.05,DSL,Bank transfer (automatic),0,Low,1,1,0,Call,1,0,1,6.1,12.1,0,0.9,2.8,156,0
CUST-6176,67,Two year,25.6,1784.9,No,Credit card (automatic),2,Low,1,0,2,Ticket,0,0,0,19.4,78.7,0,0.0,4.4,10,0
CUST-6177,1,Month-to-month,70.35,70.35,Fiber optic,Electronic check,0,Low,0,0,0,Ticket,0,0,1,28.0,51.7,0,0.0,3.9,91,0
CUST-6178,66,Two year,91.7,6075.9,DSL,Bank transfer (automatic),0,Low,0,0,0,Email,0,0,1,0.3,28.6,0,0.0,3.9,112,0
CUST-6179,61,Month-to-month,89.2,5500.6,Fiber optic,Mailed check,1,Low,0,0,1,Email,0,0,1,4.8,10.7,0,0.0,3.5,9,0
CUST-6180,4,One year,24.1,73.1,No,Credit card (automatic),1,Low,0,0,1,Ticket,0,0,1,15.2,16.8,0,0.0,3.9,14,0
CUST-6181,64,One year,53.85,3399.85,DSL,Bank transfer (automatic),1,Low,1,0,1,Ticket,0,0,1,12.9,34.8,0,0.0,3.6,9,0
CUST-6182,54,One year,115.6,6431.05,Fiber optic,Bank transfer (automatic),0,Low,0,0,1,Email,0,0,1,9.8,9.9,0,0.0,4.4,75,0
CUST-6183,1,Month-to-month,19.75,19.75,No,Credit card (automatic),2,Low,0,0,3,Ticket,0,0,1,0.6,7.7,0,0.0,5.0,23,0
CUST-6184,54,Two year,24.05,1230.9,No,Bank transfer (automatic),0,High,0,1,1,Ticket,0,0,1,54.3,56.2,1,1.2,4.2,74,0
CUST-6185,18,Two year,25.3,454.65,No,Credit card (automatic),1,High,0,0,1,Email,0,0,0,22.6,50.5,0,0.0,4.5,18,0
CUST-6186,3,Month-to-month,84.3,235.05,Fiber optic,Electronic check,1,Medium,0,1,1,Call,0,0,0,96.4,120.7,1,0.1,4.4,17,0
CUST-6187,72,Two year,89.75,6595.9,DSL,Credit card (automatic),2,High,0,1,3,Ticket,0,0,1,37.4,39.2,0,2.7,4.6,20,0
CUST-6188,60,One year,97.95,5867.0,Fiber optic,Electronic check,0,High,0,0,0,Chat,1,0,1,15.3,25.0,0,0.0,5.0,47,0
CUST-6189,11,One year,20.0,196.35,No,Mailed check,1,Low,0,1,1,Ticket,0,0,1,7.8,11.0,0,0.2,3.2,17,0
CUST-6190,61,One year,103.9,6449.15,Fiber optic,Credit card (automatic),2,Low,0,1,2,Email,0,0,1,3.2,11.9,0,0.6,3.8,16,0
CUST-6191,39,Two year,20.7,762.45,No,Credit card (automatic),0,High,1,0,0,Chat,0,0,0,4.3,49.3,0,0.0,2.9,57,0
CUST-6192,37,One year,20.15,785.75,No,Credit card (automatic),1,Medium,0,0,1,Chat,0,0,0,36.4,39.6,0,0.0,3.9,2,0
CUST-6193,72,Two year,26.0,1776.0,No,Mailed check,0,Low,0,0,1,Ticket,0,0,0,35.5,36.3,0,0.0,3.8,107,0
CUST-6194,72,Two year,77.35,5396.25,DSL,Credit card (automatic),0,Medium,1,0,0,Email,0,0,1,35.5,39.0,0,0.0,4.4,58,0
CUST-6195,8,Month-to-month,66.05,574.5,DSL,Bank transfer (automatic),0,Low,0,0,0,Email,0,0,1,35.5,85.3,0,0.0,4.6,157,0
CUST-6196,22,Month-to-month,19.9,400.3,No,Mailed check,0,Low,0,0,0,Ticket,0,1,1,3.7,4.7,0,0.0,3.2,82,0
CUST-6197,38,Month-to-month,68.15,2656.3,DSL,Credit card (automatic),0,Low,2,0,1,Call,0,0,1,34.6,35.1,0,0.0,4.3,108,0
CUST-6198,17,One year,80.85,1445.95,DSL,Electronic check,1,Low,0,1,1,Chat,0,0,0,2.4,4.4,0,1.8,3.4,8,0
CUST-6199,70,Two year,75.5,5212.65,DSL,Bank transfer (automatic),1,Low,0,0,1,Email,1,0,1,9.6,29.3,0,0.0,3.3,21,0
CUST-6200,28,Month-to-month,80.6,2244.95,Fiber optic,Electronic check,1,High,2,0,3,Email,0,0,1,88.5,96.2,1,0.0,4.4,16,0
CUST-6201,15,Month-to-month,83.2,1130.0,Fiber optic,Bank transfer (automatic),2,Low,1,0,3,Ticket,1,0,1,21.5,26.5,0,0.0,3.4,21,0
CUST-6202,72,Two year,87.55,6463.15,DSL,Bank transfer (automatic),1,Low,0,1,1,Ticket,1,0,0,18.7,31.6,0,2.5,3.7,20,0
CUST-6203,57,One year,109.4,6252.7,Fiber optic,Bank transfer (automatic),1,Low,0,3,2,Call,0,0,1,4.6,5.8,0,3.4,3.0,13,0
CUST-6204,46,Month-to-month,45.55,2062.15,DSL,Electronic check,0,Medium,0,0,0,Ticket,0,0,1,24.0,38.3,0,0.0,3.4,157,0
CUST-6205,30,One year,20.7,587.1,No,Credit card (automatic),0,High,0,1,0,Email,1,0,1,14.3,18.6,0,2.0,4.0,122,0
CUST-6206,10,Month-to-month,75.3,720.45,Fiber optic,Electronic check,1,Low,1,0,1,Chat,0,2,1,11.8,35.1,0,0.0,4.3,10,0
CUST-6207,32,Month-to-month,93.4,2979.3,Fiber optic,Credit card (automatic),1,Low,0,0,1,Email,0,0,0,4.8,20.3,0,0.0,2.0,2,0
CUST-6208,13,Month-to-month,73.75,956.65,Fiber optic,Credit card (automatic),0,Low,0,0,0,Email,0,1,1,2.4,27.6,0,0.0,1.8,120,0
CUST-6209,44,Month-to-month,88.15,3973.2,Fiber optic,Credit card (automatic),3,Medium,0,1,3,Ticket,0,0,0,4.7,7.1,0,0.8,2.3,20,0
CUST-6210,9,Month-to-month,49.2,447.9,DSL,Mailed check,2,Low,0,1,2,Call,0,0,0,12.7,14.6,0,0.1,4.2,19,0
CUST-6211,67,Two year,19.65,1335.2,No,Mailed check,0,Low,0,0,0,Chat,0,0,1,60.1,75.1,1,0.0,4.1,38,0
CUST-6212,71,Two year,105.15,7555.0,Fiber optic,Bank transfer (automatic),0,Low,0,3,0,Ticket,1,0,0,5.2,35.7,0,3.0,5.0,132,0
CUST-6213,1,Month-to-month,49.0,49.0,DSL,Credit card (automatic),0,Low,0,0,1,Chat,0,0,0,20.4,40.0,0,0.0,4.7,74,0
CUST-6214,17,Month-to-month,49.8,836.35,DSL,Mailed check,2,High,0,0,2,Ticket,1,0,1,3.5,37.3,0,0.0,5.0,20,0
CUST-6215,1,Month-to-month,20.95,20.95,No,Bank transfer (automatic),2,Low,0,0,2,Chat,0,0,1,9.4,9.6,0,0.0,3.8,18,0
CUST-6216,32,Month-to-month,79.3,2570.0,Fiber optic,Mailed check,0,Low,0,0,1,Email,0,0,1,5.8,8.2,0,0.0,2.4,127,0
CUST-6217,41,One year,19.5,798.2,No,Bank transfer (automatic),1,Medium,0,0,1,Email,0,0,1,7.6,19.2,0,0.0,3.7,23,0
CUST-6218,1,Month-to-month,44.15,44.15,DSL,Bank transfer (automatic),1,Medium,0,0,1,Ticket,0,0,0,4.5,11.1,0,0.0,4.1,17,0
CUST-6219,62,Month-to-month,105.5,6487.2,Fiber optic,Electronic check,1,Low,0,0,1,Ticket,0,0,1,65.1,82.5,1,0.0,4.6,5,0
CUST-6220,17,Month-to-month,92.7,1556.85,Fiber optic,Credit card (automatic),2,High,0,0,2,Email,1,0,1,7.3,8.1,0,0.0,2.7,3,0
CUST-6221,72,Two year,26.25,1988.05,No,Bank transfer (automatic),0,Medium,1,0,0,Ticket,0,1,1,37.0,49.0,0,0.0,3.5,84,0
CUST-6222,56,Month-to-month,96.95,5432.2,Fiber optic,Credit card (automatic),0,Low,0,0,0,Chat,0,0,0,7.4,39.2,0,0.0,5.0,155,0
CUST-6223,9,Month-to-month,20.45,147.55,No,Credit card (automatic),0,Low,1,1,0,Chat,0,0,0,12.9,16.1,0,4.6,2.6,49,0
CUST-6224,72,Two year,115.8,8424.9,Fiber optic,Bank transfer (automatic),1,Low,0,0,3,Ticket,0,0,1,44.2,57.9,0,0.0,4.3,3,0
CUST-6225,20,Month-to-month,108.2,2203.7,Fiber optic,Bank transfer (automatic),1,Low,1,1,3,Chat,0,0,1,4.4,9.5,0,2.7,3.7,13,0
CUST-6226,19,Two year,20.2,387.4,No,Mailed check,3,Low,0,1,3,Chat,0,1,0,11.1,16.7,0,0.4,5.0,27,0
CUST-6227,53,One year,54.9,3045.75,DSL,Credit card (automatic),0,Medium,1,0,0,Email,0,0,1,53.3,61.9,1,0.0,4.1,53,0
CUST-6228,6,Month-to-month,20.15,130.5,No,Bank transfer (automatic),1,Medium,1,0,2,Call,0,0,0,34.3,38.6,0,0.0,3.5,17,0
CUST-6229,9,One year,90.35,767.9,Fiber optic,Electronic check,0,Low,1,1,1,Chat,0,0,0,14.0,54.8,0,0.7,3.6,153,0
CUST-6230,8,Month-to-month,55.75,446.8,DSL,Electronic check,0,Low,1,0,0,Ticket,1,1,1,5.0,5.5,0,0.0,4.6,61,0
CUST-6231,71,Two year,114.6,8100.25,Fiber optic,Bank transfer (automatic),2,Low,0,1,4,Call,0,1,1,14.2,30.1,0,0.7,4.8,27,0
CUST-6232,71,One year,66.8,4689.15,DSL,Bank transfer (automatic),1,Medium,0,0,2,Chat,0,1,1,32.5,33.5,0,0.0,3.2,1,0
CUST-6233,68,One year,100.3,6754.35,Fiber optic,Electronic check,2,Medium,0,1,2,Call,0,1,0,20.6,43.6,0,3.0,3.7,7,0
CUST-6234,34,Month-to-month,105.35,3540.65,Fiber optic,Electronic check,1,Low,0,0,1,Call,1,0,0,12.8,20.6,0,0.0,4.8,5,0
CUST-6235,26,One year,85.2,2184.6,Fiber optic,Electronic check,0,Medium,0,0,0,Call,0,1,1,5.1,8.1,0,0.0,4.0,113,0
CUST-6236,7,Month-to-month,18.95,130.55,No,Mailed check,0,Low,0,1,0,Email,0,0,1,18.2,26.3,0,0.2,3.8,63,0
CUST-6237,20,Month-to-month,69.8,1540.35,Fiber optic,Bank transfer (automatic),0,Medium,0,0,0,Call,1,0,0,6.4,43.7,0,0.0,4.9,174,0
CUST-6238,60,Month-to-month,106.15,6411.25,Fiber optic,Electronic check,0,Low,0,0,0,Email,0,0,0,0.2,2.4,0,0.0,5.0,160,0
CUST-6239,72,Two year,20.55,1432.55,No,Electronic check,2,Low,0,0,2,Ticket,0,0,1,8.6,19.7,0,0.0,2.9,14,0
CUST-6240,72,One year,105.75,7629.85,Fiber optic,Credit card (automatic),2,Low,0,0,2,Ticket,2,0,1,4.1,11.8,0,0.0,3.9,10,0
CUST-6241,4,Month-to-month,25.25,101.9,No,Mailed check,2,High,0,1,3,Call,0,0,1,40.4,54.7,0,1.3,4.2,9,0
CUST-6242,16,Month-to-month,19.75,313.4,No,Electronic check,0,Medium,1,0,0,Email,0,0,1,2.3,4.6,0,0.0,3.2,166,0
CUST-6243,62,One year,104.85,6312.9,Fiber optic,Electronic check,1,High,0,0,1,Chat,0,1,0,7.5,18.3,0,0.0,4.4,25,0
CUST-6244,10,Month-to-month,60.95,629.55,DSL,Mailed check,0,Low,1,0,0,Ticket,0,0,1,4.4,27.2,0,0.0,3.3,165,0
CUST-6245,31,Month-to-month,81.15,2640.55,Fiber optic,Electronic check,1,Low,0,0,2,Chat,1,0,0,3.3,3.6,0,0.0,4.6,17,0
CUST-6246,71,Two year,19.1,1372.45,No,Credit card (automatic),1,Low,1,0,1,Call,0,0,1,12.3,31.8,0,0.0,4.5,8,0
CUST-6247,58,Two year,20.8,1212.25,No,Mailed check,2,Medium,2,0,2,Email,0,0,0,71.4,79.2,1,0.0,5.0,1,0
CUST-6248,70,Two year,90.15,6237.05,DSL,Credit card (automatic),0,Medium,0,0,0,Chat,0,0,1,8.7,11.2,0,0.0,2.1,118,0
CUST-6249,71,Two year,90.1,6310.9,DSL,Electronic check,0,Medium,0,0,0,Email,1,0,1,12.1,23.3,0,0.0,5.0,146,0
CUST-6250,69,Two year,74.1,5031.0,DSL,Credit card (automatic),0,Medium,0,0,1,Ticket,0,1,1,18.2,22.5,0,0.0,3.6,166,0
CUST-6251,72,Two year,118.75,8672.45,Fiber optic,Bank transfer (automatic),1,Medium,1,0,2,Ticket,0,0,1,21.3,71.8,0,0.0,3.6,28,0
CUST-6252,26,Month-to-month,85.9,2196.45,Fiber optic,Credit card (automatic),1,High,1,1,1,Email,0,0,1,10.8,14.6,0,1.1,2.8,17,0
CUST-6253,33,Month-to-month,95.0,3008.15,Fiber optic,Credit card (automatic),0,Low,0,0,0,Ticket,0,0,1,1.5,16.5,0,0.0,3.3,44,0
CUST-6254,10,Two year,20.15,220.8,No,Mailed check,3,Medium,0,1,3,Ticket,0,0,0,32.9,41.3,0,0.4,4.0,21,0
CUST-6255,57,Two year,101.3,5779.6,Fiber optic,Credit card (automatic),1,High,0,0,1,Ticket,0,1,1,14.5,20.5,0,0.0,2.2,12,0
CUST-6256,10,Month-to-month,21.2,222.65,No,Electronic check,1,Low,1,0,1,Chat,0,0,1,11.4,20.3,0,0.0,3.3,26,0
CUST-6257,39,One year,24.2,914.6,No,Mailed check,1,Medium,0,0,3,Ticket,0,1,1,33.1,37.5,0,0.0,3.2,19,0
CUST-6258,11,Month-to-month,20.3,246.3,No,Bank transfer (automatic),2,Low,1,1,2,Email,0,0,0,16.4,23.8,0,0.7,3.5,3,0
CUST-6259,68,Two year,85.3,5560.0,DSL,Bank transfer (automatic),2,Low,1,0,2,Ticket,0,0,1,4.3,9.9,0,0.0,1.4,2,0
CUST-6260,18,One year,89.6,1633.0,Fiber optic,Credit card (automatic),1,Medium,1,0,1,Email,0,1,0,9.9,22.4,0,0.0,3.2,16,0
CUST-6261,18,Month-to-month,56.25,969.85,DSL,Mailed check,1,Low,0,0,1,Email,0,0,0,21.0,36.3,0,0.0,3.2,20,0
CUST-6262,52,One year,50.95,2610.65,DSL,Bank transfer (automatic),0,Low,0,1,0,Chat,1,0,1,76.4,93.9,1,0.5,3.5,47,0
CUST-6263,56,Two year,115.85,6567.9,Fiber optic,Mailed check,0,High,1,0,0,Email,1,0,0,17.1,35.6,0,0.0,3.8,93,0
CUST-6264,45,Month-to-month,103.65,4747.85,Fiber optic,Bank transfer (automatic),0,Low,0,1,0,Chat,1,0,1,3.9,9.1,0,1.8,3.2,96,0
CUST-6265,67,Two year,26.1,1759.55,No,Mailed check,0,Low,1,1,0,Email,0,0,0,0.3,11.8,0,0.5,5.0,89,0
CUST-6266,3,Month-to-month,35.1,101.1,DSL,Mailed check,1,Medium,1,0,2,Email,0,0,0,6.5,15.0,0,0.0,4.6,9,0
CUST-6267,65,Month-to-month,99.1,6496.15,Fiber optic,Bank transfer (automatic),0,Low,0,1,0,Chat,0,0,0,10.1,22.3,0,1.2,3.9,179,0
CUST-6268,63,Two year,67.25,4234.15,DSL,Mailed check,2,Low,0,0,2,Chat,0,0,0,17.5,22.8,0,0.0,4.1,14,0
CUST-6269,11,Two year,25.0,300.7,No,Mailed check,2,Low,0,1,2,Email,0,0,1,3.9,6.4,0,2.1,5.0,3,0
CUST-6270,1,Month-to-month,59.55,59.55,DSL,Mailed check,0,Low,0,0,1,Email,2,0,1,1.6,17.1,0,0.0,5.0,97,0
CUST-6271,55,Two year,77.8,4323.35,DSL,Bank transfer (automatic),2,Low,0,0,3,Call,0,0,1,4.6,10.3,0,0.0,3.1,5,0
CUST-6272,25,One year,55.1,1466.1,DSL,Mailed check,0,High,0,0,0,Email,0,0,1,13.8,29.6,0,0.0,5.0,50,0
CUST-6273,72,Two year,24.15,1776.45,No,Credit card (automatic),1,Low,0,0,2,Chat,1,0,1,2.5,17.3,0,0.0,3.7,26,0
CUST-6274,65,Two year,45.25,2933.95,DSL,Mailed check,1,Low,0,0,3,Email,1,0,1,3.0,63.0,0,0.0,4.1,21,0
CUST-6275,7,Month-to-month,20.25,144.35,No,Mailed check,0,High,0,0,0,Call,1,0,0,40.8,46.2,0,0.0,4.2,62,0
CUST-6276,72,Two year,64.75,4804.75,DSL,Bank transfer (automatic),1,Medium,0,0,1,Email,0,0,1,1.7,15.5,0,0.0,3.2,28,0
CUST-6277,21,Month-to-month,54.6,1125.2,DSL,Bank transfer (automatic),0,Low,1,0,0,Ticket,0,1,1,21.6,35.8,0,0.0,5.0,161,0
CUST-6278,2,Month-to-month,20.7,39.85,No,Bank transfer (automatic),0,Medium,0,0,1,Call,1,0,1,0.4,33.9,0,0.0,4.2,98,0
CUST-6279,4,Month-to-month,94.75,422.4,Fiber optic,Electronic check,0,Medium,0,0,0,Chat,0,0,1,15.9,24.2,0,0.0,5.0,138,0
CUST-6280,72,Two year,115.8,8332.15,Fiber optic,Credit card (automatic),2,Medium,1,0,2,Ticket,0,0,1,31.4,44.5,0,0.0,3.8,16,0
CUST-6281,6,Month-to-month,49.45,314.6,DSL,Electronic check,1,Medium,0,0,1,Chat,0,0,1,13.8,30.6,0,0.0,1.8,17,0
CUST-6282,52,Month-to-month,83.8,4331.4,Fiber optic,Credit card (automatic),1,Low,1,0,1,Email,0,0,1,5.3,59.9,0,0.0,2.9,8,0
CUST-6283,69,Month-to-month,95.35,6382.0,Fiber optic,Bank transfer (automatic),0,Low,0,0,2,Call,1,0,0,0.4,7.7,0,0.0,3.4,99,0
CUST-6284,8,Month-to-month,74.05,600.15,Fiber optic,Bank transfer (automatic),1,Low,1,0,2,Chat,0,0,1,0.2,3.7,0,0.0,2.8,27,0
CUST-6285,63,Month-to-month,89.6,5538.8,Fiber optic,Bank transfer (automatic),0,Medium,0,0,0,Email,0,0,0,31.0,42.2,0,0.0,3.9,37,0
CUST-6286,60,One year,116.6,7049.5,Fiber optic,Credit card (automatic),2,Medium,0,1,2,Chat,0,0,1,17.8,24.6,0,1.2,3.1,11,0
CUST-6287,12,Month-to-month,54.2,690.5,DSL,Bank transfer (automatic),1,Low,0,1,2,Ticket,0,0,0,10.9,12.2,0,7.4,2.9,7,0
CUST-6288,13,Month-to-month,19.3,279.3,No,Mailed check,1,Low,0,1,2,Email,1,0,1,12.7,19.8,0,0.2,3.6,21,0
CUST-6289,22,Month-to-month,65.05,1427.55,DSL,Mailed check,1,High,0,0,2,Call,0,0,0,13.6,27.8,0,0.0,4.6,5,0
CUST-6290,72,Two year,24.05,1709.15,No,Bank transfer (automatic),2,Low,0,1,2,Email,0,0,0,8.0,15.4,0,0.6,3.7,2,0
CUST-6291,2,Month-to-month,18.75,53.15,No,Bank transfer (automatic),1,Low,0,0,2,Chat,0,0,1,31.9,42.1,0,0.0,3.2,19,0
CUST-6292,40,Two year,20.15,777.35,No,Bank transfer (automatic),1,Medium,2,0,2,Email,0,0,1,91.0,105.9,1,0.0,3.8,12,0
CUST-6293,44,One year,20.0,860.85,No,Bank transfer (automatic),3,Low,0,0,3,Chat,1,0,1,12.9,21.4,0,0.0,4.2,22,0
CUST-6294,71,One year,71.0,5012.1,DSL,Bank transfer (automatic),3,Low,0,1,3,Call,0,0,0,12.2,13.5,0,4.0,3.3,17,0
CUST-6295,26,Month-to-month,93.6,2404.1,Fiber optic,Electronic check,0,Low,0,0,0,Chat,1,0,0,47.0,61.2,0,0.0,2.1,87,0
CUST-6296,1,Month-to-month,24.4,24.4,DSL,Mailed check,2,Medium,2,0,4,Ticket,3,0,0,19.5,22.1,0,0.0,2.6,11,0
CUST-6297,3,Month-to-month,65.25,209.9,DSL,Mailed check,0,Low,0,0,1,Chat,0,0,0,18.3,33.4,0,0.0,3.2,87,0
CUST-6298,13,Month-to-month,50.55,610.75,DSL,Mailed check,1,High,1,0,3,Call,0,0,1,1.1,5.5,0,0.0,3.4,22,0
CUST-6299,1,Month-to-month,70.7,70.7,Fiber optic,Mailed check,0,Low,0,0,0,Ticket,0,1,1,12.1,21.3,0,0.0,4.2,103,0
CUST-6300,4,Month-to-month,45.25,155.35,DSL,Mailed check,3,Medium,0,0,3,Call,0,1,1,16.6,17.4,0,0.0,4.0,13,0
CUST-6301,2,Month-to-month,70.3,144.0,Fiber optic,Electronic check,0,Low,0,0,0,Email,0,0,0,30.7,34.7,0,0.0,2.0,109,0
CUST-6302,72,Two year,108.95,7875.0,Fiber optic,Credit card (automatic),0,Low,1,0,1,Call,0,1,1,23.8,54.8,0,0.0,2.4,88,0
CUST-6303,37,Month-to-month,26.45,911.6,No,Mailed check,0,Medium,1,0,0,Ticket,0,1,0,83.7,92.7,1,0.0,5.0,97,0
CUST-6304,23,One year,19.65,478.1,No,Credit card (automatic),0,Low,1,1,2,Chat,0,0,0,1.5,30.1,0,0.3,4.0,59,0
CUST-6305,42,One year,19.05,761.85,No,Electronic check,1,Medium,0,0,1,Email,0,1,1,14.2,48.0,0,0.0,4.1,4,0
CUST-6306,32,One year,74.75,2282.95,DSL,Mailed check,2,Low,0,0,2,Call,0,0,0,2.1,6.0,0,0.0,3.7,24,0
CUST-6307,22,Month-to-month,75.8,1615.1,Fiber optic,Bank transfer (automatic),2,Low,0,1,2,Chat,0,0,1,29.3,57.7,0,1.9,4.9,16,0
CUST-6308,42,Month-to-month,25.1,1097.15,DSL,Credit card (automatic),0,Medium,0,0,1,Call,0,0,1,15.4,28.3,0,0.0,3.3,91,0
CUST-6309,8,Month-to-month,44.45,369.3,DSL,Mailed check,1,Medium,0,1,1,Chat,0,0,1,5.8,15.2,0,5.5,2.2,10,0
CUST-6310,65,Two year,104.3,6725.3,Fiber optic,Credit card (automatic),1,Low,0,0,2,Call,0,0,0,10.4,16.7,0,0.0,2.2,19,0
